Stock,Date,Open,High,Low,Close,Volume,Sector,Prev_Close,Daily_Return,Volatility_x,Volatility_y,Volatility,Cumulative_Return
BAJAJ-AUTO.NS,2024-09-19,11519.26,11742.64,11519.26,11574.65,500633,Consumer Cyclical,11473.86,0.878431495590839,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.7854454416160987
BAJAJ-AUTO.NS,2024-09-20,11630.24,11718.02,11574.9,11646.53,772831,Consumer Cyclical,11574.65,0.621012298428039,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.7965332773902576
BAJAJ-AUTO.NS,2024-09-23,11703.39,12074.0,11703.39,12033.96,735579,Consumer Cyclical,11646.53,3.3265702316483834,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.8562962185975789
BAJAJ-AUTO.NS,2024-09-24,11928.24,12169.09,11928.24,12136.07,503848,Consumer Cyclical,12033.96,0.848515368174737,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.8720471772912259
BAJAJ-AUTO.NS,2024-09-25,12083.75,12123.44,12005.73,12090.82,262012,Consumer Cyclical,12136.07,-0.37285546309472506,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.865067147118985
BAJAJ-AUTO.NS,2024-09-26,12152.02,12363.17,12084.77,12309.67,641805,Consumer Cyclical,12090.82,1.8100509312023534,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.8988258123829613
BAJAJ-AUTO.NS,2024-09-27,12309.67,12458.26,12241.36,12353.32,480852,Consumer Cyclical,12309.67,0.3545992703297459,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.9055590348585043
BAJAJ-AUTO.NS,2024-09-30,12243.31,12338.45,11978.08,12040.79,479000,Consumer Cyclical,12353.32,-2.52992717747131,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.857349778952859
BAJAJ-AUTO.NS,2024-10-01,12107.4,12191.03,11812.72,11856.95,670828,Consumer Cyclical,12040.79,-1.5268101179407674,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.8289915746022563
BAJAJ-AUTO.NS,2024-10-03,11442.01,11721.77,11410.81,11514.62,670365,Consumer Cyclical,11856.95,-2.8871674418800777,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.77618552534561
BAJAJ-AUTO.NS,2024-10-04,11372.96,11652.97,11351.31,11483.37,650553,Consumer Cyclical,11514.62,-0.27139410592794205,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.7713650625194768
BAJAJ-AUTO.NS,2024-10-07,11483.37,11524.91,11240.13,11329.91,341323,Consumer Cyclical,11483.37,-1.3363672859099804,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.7476931193099277
BAJAJ-AUTO.NS,2024-10-08,11298.65,11641.8,11276.41,11595.23,359432,Consumer Cyclical,11329.91,2.3417661746651093,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.7886200056148771
BAJAJ-AUTO.NS,2024-10-09,11648.77,11692.47,11510.28,11525.99,193883,Consumer Cyclical,11595.23,-0.5971421006741546,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.7779394025402704
BAJAJ-AUTO.NS,2024-10-10,11529.3,11733.57,11511.36,11539.54,251378,Consumer Cyclical,11525.99,0.11756040045151081,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.780029555221682
BAJAJ-AUTO.NS,2024-10-11,11596.11,11635.75,11416.27,11583.38,200855,Consumer Cyclical,11539.54,0.37991115763711836,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.7867920861112074
BAJAJ-AUTO.NS,2024-10-14,11633.95,11693.73,11568.41,11605.18,177045,Consumer Cyclical,11583.38,0.18820068063036086,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.7901548409787182
BAJAJ-AUTO.NS,2024-10-15,11654.63,11654.63,11183.56,11236.72,476945,Consumer Cyclical,11605.18,-3.174961525801417,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.7333181135253726
BAJAJ-AUTO.NS,2024-10-16,11252.71,11391.3,11099.84,11329.81,504602,Consumer Cyclical,11236.72,0.828444599491668,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.7476776938288845
BAJAJ-AUTO.NS,2024-10-17,10944.81,11008.35,9822.07,9869.32,3668914,Consumer Cyclical,11329.81,-12.89068395674773,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.5223900857348258
BAJAJ-AUTO.NS,2024-10-18,9801.15,9898.24,9597.85,9815.19,1543331,Consumer Cyclical,9869.32,-0.5484673716122205,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.514040272845911
BAJAJ-AUTO.NS,2024-10-21,9814.27,10562.16,9637.16,10240.95,2110278,Consumer Cyclical,9815.19,4.3377662582181316,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.5797158009372547
BAJAJ-AUTO.NS,2024-10-22,10240.95,10352.58,10064.92,10112.07,1191148,Consumer Cyclical,10240.95,-1.2584769967630054,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.5598354409682289
BAJAJ-AUTO.NS,2024-10-23,10111.73,10469.76,10086.81,10325.07,1323887,Consumer Cyclical,10112.07,2.106393646404742,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.5926917155911531
BAJAJ-AUTO.NS,2024-10-24,10244.37,10331.61,9957.63,10047.85,653421,Consumer Cyclical,10325.07,-2.684921264456312,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.5499291970420122
BAJAJ-AUTO.NS,2024-10-25,10045.41,10111.92,9679.68,9953.83,644769,Consumer Cyclical,10047.85,-0.9357225675144477,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.5354261597647945
BAJAJ-AUTO.NS,2024-10-28,9953.83,10038.34,9738.2,9763.8,340768,Consumer Cyclical,9953.83,-1.909114381097534,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.5061131181375913
BAJAJ-AUTO.NS,2024-10-29,9824.95,9824.95,9401.72,9607.36,1100706,Consumer Cyclical,9763.8,-1.6022450275507354,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.48198149559294245
BAJAJ-AUTO.NS,2024-10-30,9577.27,9809.15,9528.51,9694.94,604822,Consumer Cyclical,9607.36,0.9115927788695325,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.4954911318909505
BAJAJ-AUTO.NS,2024-10-31,9694.31,9782.96,9562.64,9593.17,361801,Consumer Cyclical,9694.94,-1.0497228451130223,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.47979261983285193
BAJAJ-AUTO.NS,2024-11-01,9660.17,9704.06,9595.61,9631.84,53757,Consumer Cyclical,9593.17,0.40309928834785663,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.48575765335242216
BAJAJ-AUTO.NS,2024-11-04,9651.88,9651.88,9133.52,9290.1,1125992,Consumer Cyclical,9631.84,-3.5480240535557046,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.43304261443393344
BAJAJ-AUTO.NS,2024-11-05,9294.44,9759.94,9265.38,9630.77,1019901,Consumer Cyclical,9290.1,3.667021883510404,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.48559260070525534
BAJAJ-AUTO.NS,2024-11-06,9639.11,9805.49,9605.36,9772.82,514045,Consumer Cyclical,9630.77,1.4749599460894536,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.5075044965277267
BAJAJ-AUTO.NS,2024-11-07,9821.68,9830.65,9547.97,9613.02,473407,Consumer Cyclical,9772.82,-1.6351472758118872,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.48285457782001173
BAJAJ-AUTO.NS,2024-11-08,9613.02,9744.1,9535.58,9665.44,273163,Consumer Cyclical,9613.02,0.5453021006926031,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.49094061498308084
BAJAJ-AUTO.NS,2024-11-11,9606.58,9784.91,9557.77,9674.17,359768,Consumer Cyclical,9665.44,0.09032180635335342,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.4922872594781893
BAJAJ-AUTO.NS,2024-11-12,9655.3,9751.85,9423.18,9439.47,316606,Consumer Cyclical,9674.17,-2.426047919356397,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.45608365546879814
BAJAJ-AUTO.NS,2024-11-13,9439.47,9469.99,9183.36,9218.52,494123,Consumer Cyclical,9439.47,-2.340703450511511,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.42200105510290586
BAJAJ-AUTO.NS,2024-11-14,9177.41,9281.72,9167.66,9248.56,275791,Consumer Cyclical,9218.52,0.32586575719311833,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.426634869608411
BAJAJ-AUTO.NS,2024-11-18,9225.25,9365.64,9202.62,9281.28,292519,Consumer Cyclical,9248.56,0.35378480541836965,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.43168208700588573
BAJAJ-AUTO.NS,2024-11-19,9323.7,9458.87,9265.62,9309.75,365397,Consumer Cyclical,9281.28,0.3067464832436835,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.43607372145900625
BAJAJ-AUTO.NS,2024-11-21,9239.34,9317.85,9181.65,9270.06,282212,Consumer Cyclical,9309.75,-0.42632723757351715,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.4299513480327908
BAJAJ-AUTO.NS,2024-11-22,9309.07,9365.54,9210.67,9247.29,619823,Consumer Cyclical,9270.06,-0.24562947812634028,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.4264389659991572
BAJAJ-AUTO.NS,2024-11-25,9323.7,9398.16,9159.85,9188.09,1090141,Consumer Cyclical,9247.29,-0.6401875576520335,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.4173070812213302
BAJAJ-AUTO.NS,2024-11-26,9231.05,9249.58,8894.67,8911.59,750430,Consumer Cyclical,9188.09,-3.009330557275778,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.37465562613570325
BAJAJ-AUTO.NS,2024-11-27,8948.22,9028.14,8878.0,8963.19,461513,Consumer Cyclical,8911.59,0.5790212520997977,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.3826151743542143
BAJAJ-AUTO.NS,2024-11-28,8938.56,9043.21,8769.98,8790.71,687966,Consumer Cyclical,8963.19,-1.9243148923541884,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.35600930465016734
BAJAJ-AUTO.NS,2024-11-29,8835.18,8866.2,8770.72,8810.36,423101,Consumer Cyclical,8790.71,0.22353143261467454,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.3590404116752399
BAJAJ-AUTO.NS,2024-12-02,8854.39,8948.22,8833.08,8904.67,298320,Consumer Cyclical,8810.36,1.0704443405263744,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.37358818284748385
BAJAJ-AUTO.NS,2024-12-03,8879.95,8997.03,8879.95,8935.34,398985,Consumer Cyclical,8904.67,0.34442601466421635,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.3783191778835642
BAJAJ-AUTO.NS,2024-12-04,8935.34,9011.61,8729.75,8776.71,456462,Consumer Cyclical,8935.34,-1.7753101728641665,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.35384973730405944
BAJAJ-AUTO.NS,2024-12-05,8820.6,8820.6,8530.31,8672.16,1803653,Consumer Cyclical,8776.71,-1.191220856106665,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.33772239687294814
BAJAJ-AUTO.NS,2024-12-06,8732.58,8922.81,8709.37,8874.97,746013,Consumer Cyclical,8672.16,2.3386330510507127,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.36900681497752674
BAJAJ-AUTO.NS,2024-12-09,8871.17,8944.32,8803.29,8853.08,304202,Consumer Cyclical,8874.97,-0.2466487210660928,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.36563017717707713
BAJAJ-AUTO.NS,2024-12-10,8850.79,8870.1,8758.04,8790.51,393944,Consumer Cyclical,8853.08,-0.7067596813764216,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.3559784536880801
BAJAJ-AUTO.NS,2024-12-11,8821.48,8883.26,8790.85,8845.67,254311,Consumer Cyclical,8790.51,0.6274948779991133,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.3644871490317445
BAJAJ-AUTO.NS,2024-12-12,8870.19,8870.19,8722.93,8741.7,599056,Consumer Cyclical,8845.67,-1.1753773315079508,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.3484492763906861
BAJAJ-AUTO.NS,2024-12-13,8742.58,8827.28,8683.67,8798.41,243931,Consumer Cyclical,8741.7,0.6487296521271506,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.3571970666905264
BAJAJ-AUTO.NS,2024-12-16,8839.96,8854.35,8748.28,8775.93,228470,Consumer Cyclical,8798.41,-0.2555007097873316,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.3537294185519193
BAJAJ-AUTO.NS,2024-12-17,8767.59,8767.79,8632.62,8675.14,456493,Consumer Cyclical,8775.93,-1.1484822691156478,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.3381820762080481
BAJAJ-AUTO.NS,2024-12-18,8606.87,8783.64,8582.49,8735.36,303382,Consumer Cyclical,8675.14,0.6941674716488859,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.3474713008925199
BAJAJ-AUTO.NS,2024-12-19,8604.92,8780.47,8545.96,8760.62,516640,Consumer Cyclical,8735.36,0.28916953622976294,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.35136777740414016
BAJAJ-AUTO.NS,2024-12-20,8728.78,8842.64,8542.89,8570.05,316335,Consumer Cyclical,8760.62,-2.1753026612271906,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.3219714381793013
BAJAJ-AUTO.NS,2024-12-23,8631.2,8655.58,8504.37,8551.72,514460,Consumer Cyclical,8570.05,-0.21388439974095752,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.31914394750400454
BAJAJ-AUTO.NS,2024-12-24,8528.85,8635.15,8515.19,8561.08,297827,Consumer Cyclical,8551.72,0.10945166586371612,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.32058777252968795
BAJAJ-AUTO.NS,2024-12-26,8592.24,8678.7,8580.15,8659.05,240675,Consumer Cyclical,8561.08,1.1443649632990154,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.33570011630812857
BAJAJ-AUTO.NS,2024-12-27,8676.36,8952.26,8676.36,8707.61,713799,Consumer Cyclical,8659.05,0.5608005497138984,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.34319072990291377
BAJAJ-AUTO.NS,2024-12-30,8707.32,8740.92,8521.58,8562.88,1065253,Consumer Cyclical,8707.61,-1.6621093503269138,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.3208654311884731
BAJAJ-AUTO.NS,2024-12-31,8553.23,8621.25,8524.12,8581.12,294554,Consumer Cyclical,8562.88,0.21301244441124484,1.7865196293933625,1.7865196293933625,1.7865196293933625,0.32367903893083083
BAJAJFINSV.NS,2024-01-01,1683.92,1689.81,1669.13,1674.53,692280,Financial Services,,0.0,1.4063287055985054,1.4063287055985054,1.4063287055985054,0.0
BAJAJFINSV.NS,2024-01-02,1674.03,1687.96,1661.59,1684.32,1099965,Financial Services,1674.53,0.5846416606450744,1.4063287055985054,1.4063287055985054,1.4063287055985054,0.005846416606450688
BAJAJFINSV.NS,2024-01-03,1678.12,1706.09,1674.13,1675.78,804258,Financial Services,1684.32,-0.5070295430796977,1.4063287055985054,1.4063287055985054,1.4063287055985054,0.0007464781162476175
BAJAJFINSV.NS,2024-01-04,1692.46,1722.02,1688.11,1700.05,2268009,Financial Services,1675.78,1.4482808005824144,1.4063287055985054,1.4063287055985054,1.4063287055985054,0.015240097221309812
BAJAJFINSV.NS,2024-01-05,1701.05,1715.18,1695.75,1707.59,835592,Financial Services,1700.05,0.44351636716566945,1.4063287055985054,1.4063287055985054,1.4063287055985054,0.019742853218514878
BAJAJFINSV.NS,2024-01-08,1714.03,1721.72,1688.31,1694.45,684254,Financial Services,1707.59,-0.7695055604682549,1.4063287055985054,1.4063287055985054,1.4063287055985054,0.011895875260520716
BAJAJFINSV.NS,2024-01-09,1708.54,1713.08,1672.43,1680.57,1235008,Financial Services,1694.45,-0.819144855262776,1.4063287055985054,1.4063287055985054,1.4063287055985054,0.003606982257707836
BAJAJFINSV.NS,2024-01-10,1683.12,1683.12,1656.8,1669.98,607010,Financial Services,1680.57,-0.6301433442224911,1.4063287055985054,1.4063287055985054,1.4063287055985054,-0.002717180343141279
BAJAJFINSV.NS,2024-01-11,1677.12,1700.75,1658.3,1667.39,861924,Financial Services,1669.98,-0.15509167774463875,1.4063287055985054,1.4063287055985054,1.4063287055985054,-0.00426388300000613
BAJAJFINSV.NS,2024-01-12,1668.38,1673.08,1640.17,1650.05,1314964,Financial Services,1667.39,-1.039948662280579,1.4063287055985054,1.4063287055985054,1.4063287055985054,-0.014619027428592113
BAJAJFINSV.NS,2024-01-15,1653.15,1662.29,1628.23,1630.58,1089891,Financial Services,1650.05,-1.1799642435077742,1.4063287055985054,1.4063287055985054,1.4063287055985054,-0.02624617056726386
BAJAJFINSV.NS,2024-01-16,1632.17,1644.46,1618.19,1621.69,1063676,Financial Services,1630.58,-0.5452047737614759,1.4063287055985054,1.4063287055985054,1.4063287055985054,-0.03155512293001628
BAJAJFINSV.NS,2024-01-17,1613.15,1620.19,1576.29,1584.38,1488186,Financial Services,1621.69,-2.300686321060125,1.4063287055985054,1.4063287055985054,1.4063287055985054,-0.05383600174377301
BAJAJFINSV.NS,2024-01-18,1584.23,1603.56,1557.26,1579.38,1133236,Financial Services,1584.38,-0.3155808581274694,1.4063287055985054,1.4063287055985054,1.4063287055985054,-0.05682191420876326
BAJAJFINSV.NS,2024-01-19,1589.17,1604.56,1579.23,1598.71,1139473,Financial Services,1579.38,1.2238979852853604,1.4063287055985054,1.4063287055985054,1.4063287055985054,-0.04527837661911138
BAJAJFINSV.NS,2024-01-23,1595.67,1613.45,1573.24,1580.73,3028946,Financial Services,1598.71,-1.1246567545083235,1.4063287055985054,1.4063287055985054,1.4063287055985054,-0.05601571784321602
BAJAJFINSV.NS,2024-01-24,1592.92,1621.04,1576.59,1619.04,1393463,Financial Services,1580.73,2.4235637964737777,1.4063287055985054,1.4063287055985054,1.4063287055985054,-0.03313765653646139
BAJAJFINSV.NS,2024-01-25,1619.94,1633.17,1611.9,1628.33,1744604,Financial Services,1619.04,0.5737968178673759,1.4063287055985054,1.4063287055985054,1.4063287055985054,-0.027589831176509594
BAJAJFINSV.NS,2024-01-29,1628.18,1639.77,1616.69,1635.12,940220,Financial Services,1628.33,0.41699164174337905,1.4063287055985054,1.4063287055985054,1.4063287055985054,-0.02353496204905292
BAJAJFINSV.NS,2024-01-30,1627.18,1627.18,1583.23,1588.77,4851835,Financial Services,1635.12,-2.8346543372963398,1.4063287055985054,1.4063287055985054,1.4063287055985054,-0.05121437059951173
BAJAJFINSV.NS,2024-01-31,1592.22,1630.18,1583.23,1625.48,1486444,Financial Services,1588.77,2.310592470905168,1.4063287055985054,1.4063287055985054,1.4063287055985054,-0.029291801281553842
BAJAJFINSV.NS,2024-02-01,1630.18,1630.18,1611.2,1620.44,1352416,Financial Services,1625.48,-0.3100622585328619,1.4063287055985054,1.4063287055985054,1.4063287055985054,-0.032301601046263895
BAJAJFINSV.NS,2024-02-02,1633.17,1662.14,1624.88,1649.66,1514648,Financial Services,1620.44,1.803213941892327,1.4063287055985054,1.4063287055985054,1.4063287055985054,-0.014851928600861264
BAJAJFINSV.NS,2024-02-05,1648.16,1658.05,1606.75,1613.1,2578535,Financial Services,1649.66,-2.2162142502091444,1.4063287055985054,1.4063287055985054,1.4063287055985054,-0.036684920544869604
BAJAJFINSV.NS,2024-02-06,1624.98,1624.98,1576.84,1595.27,2376798,Financial Services,1613.1,-1.1053251503316552,1.4063287055985054,1.4063287055985054,1.4063287055985054,-0.04733268439502458
BAJAJFINSV.NS,2024-02-07,1607.2,1621.94,1587.62,1594.42,1477982,Financial Services,1595.27,-0.05328251643921775,1.4063287055985054,1.4063287055985054,1.4063287055985054,-0.04784028951407282
BAJAJFINSV.NS,2024-02-08,1606.15,1606.15,1563.25,1568.8,1486674,Financial Services,1594.42,-1.6068539029866733,1.4063287055985054,1.4063287055985054,1.4063287055985054,-0.06314010498468248
BAJAJFINSV.NS,2024-02-09,1584.48,1585.53,1560.95,1569.19,1049368,Financial Services,1568.8,0.02485976542580954,1.4063287055985054,1.4063287055985054,1.4063287055985054,-0.06290720381241321
BAJAJFINSV.NS,2024-02-12,1576.99,1577.54,1549.77,1555.51,803753,Financial Services,1569.19,-0.871787355259724,1.4063287055985054,1.4063287055985054,1.4063287055985054,-0.0710766603166264
BAJAJFINSV.NS,2024-02-13,1558.26,1584.68,1550.47,1566.25,1833289,Financial Services,1555.51,0.690448791714615,1.4063287055985054,1.4063287055985054,1.4063287055985054,-0.06466292034182763
BAJAJFINSV.NS,2024-02-14,1558.26,1581.23,1553.26,1577.94,763689,Financial Services,1566.25,0.7463687150838023,1.4063287055985054,1.4063287055985054,1.4063287055985054,-0.05768185699868056
BAJAJFINSV.NS,2024-02-15,1588.17,1588.22,1562.8,1567.65,803588,Financial Services,1577.94,-0.6521160500399231,1.4063287055985054,1.4063287055985054,1.4063287055985054,-0.06382686485163025
BAJAJFINSV.NS,2024-02-16,1581.33,1583.23,1565.3,1574.14,850341,Financial Services,1567.65,0.4139954709278224,1.4063287055985054,1.4063287055985054,1.4063287055985054,-0.059951150472073
BAJAJFINSV.NS,2024-02-19,1574.24,1623.18,1570.24,1618.34,1162373,Financial Services,1574.14,2.8078823992783244,1.4063287055985054,1.4063287055985054,1.4063287055985054,-0.03355568428156008
BAJAJFINSV.NS,2024-02-20,1616.14,1617.19,1595.72,1601.06,1232581,Financial Services,1618.34,-1.0677607919225858,1.4063287055985054,1.4063287055985054,1.4063287055985054,-0.04387499776056614
BAJAJFINSV.NS,2024-02-21,1602.21,1616.79,1578.83,1585.18,674394,Financial Services,1601.06,-0.9918429040760423,1.4063287055985054,1.4063287055985054,1.4063287055985054,-0.05335825574937492
BAJAJFINSV.NS,2024-02-22,1597.21,1597.21,1564.1,1590.77,1149519,Financial Services,1585.18,0.3526413404155943,1.4063287055985054,1.4063287055985054,1.4063287055985054,-0.05002000561351594
BAJAJFINSV.NS,2024-02-23,1594.22,1619.09,1594.22,1614.74,1199419,Financial Services,1590.77,1.5068174531830514,1.4063287055985054,1.4063287055985054,1.4063287055985054,-0.035705541256352946
BAJAJFINSV.NS,2024-02-26,1614.19,1627.58,1608.2,1612.5,742382,Financial Services,1614.74,-0.1387220233597984,1.4063287055985054,1.4063287055985054,1.4063287055985054,-0.03704323004066856
BAJAJFINSV.NS,2024-02-27,1612.5,1621.64,1593.22,1598.81,931236,Financial Services,1612.5,-0.8489922480620188,1.4063287055985054,1.4063287055985054,1.4063287055985054,-0.04521865836981165
BAJAJFINSV.NS,2024-02-28,1601.21,1607.9,1578.23,1582.73,790763,Financial Services,1598.81,-1.005748025093659,1.4063287055985054,1.4063287055985054,1.4063287055985054,-0.05482135285722001
BAJAJFINSV.NS,2024-02-29,1583.18,1601.81,1566.6,1592.02,1352363,Financial Services,1582.73,0.586960504950305,1.4063287055985054,1.4063287055985054,1.4063287055985054,-0.04927352749726832
BAJAJFINSV.NS,2024-03-01,1596.16,1618.49,1593.42,1611.6,740120,Financial Services,1592.02,1.229884046682826,1.4063287055985054,1.4063287055985054,1.4063287055985054,-0.03758069428436683
BAJAJFINSV.NS,2024-03-04,1614.19,1623.18,1601.51,1617.49,589948,Financial Services,1611.6,0.36547530404567513,1.4063287055985054,1.4063287055985054,1.4063287055985054,-0.03406328940060843
BAJAJFINSV.NS,2024-03-05,1628.18,1634.77,1539.43,1548.77,2343463,Financial Services,1617.49,-4.248557950899235,1.4063287055985054,1.4063287055985054,1.4063287055985054,-0.07510167031943338
BAJAJFINSV.NS,2024-03-06,1556.26,1556.26,1529.09,1552.86,1239370,Financial Services,1548.77,0.264080528419321,1.4063287055985054,1.4063287055985054,1.4063287055985054,-0.07265919392307141
BAJAJFINSV.NS,2024-03-07,1555.41,1587.87,1555.41,1581.03,1380840,Financial Services,1552.86,1.8140720992233732,1.4063287055985054,1.4063287055985054,1.4063287055985054,-0.055836563095316705
BAJAJFINSV.NS,2024-03-11,1595.72,1614.34,1581.23,1597.01,1285565,Financial Services,1581.03,1.0107335091680751,1.4063287055985054,1.4063287055985054,1.4063287055985054,-0.04629358685720808
BAJAJFINSV.NS,2024-03-12,1588.32,1610.2,1563.4,1591.77,1587096,Financial Services,1597.01,-0.32811316147049857,1.4063287055985054,1.4063287055985054,1.4063287055985054,-0.04942282312051782
BAJAJFINSV.NS,2024-03-13,1590.52,1597.16,1560.26,1571.39,1279653,Financial Services,1591.77,-1.2803357268952098,1.4063287055985054,1.4063287055985054,1.4063287055985054,-0.06159340232781774
BAJAJFINSV.NS,2024-03-14,1563.85,1578.23,1548.37,1561.95,1289823,Financial Services,1571.39,-0.6007420182131777,1.4063287055985054,1.4063287055985054,1.4063287055985054,-0.06723080506171919
BAJAJFINSV.NS,2024-03-15,1545.77,1587.82,1545.77,1569.69,1929597,Financial Services,1561.95,0.4955344281186984,1.4063287055985054,1.4063287055985054,1.4063287055985054,-0.06260861256591443
BAJAJFINSV.NS,2024-03-18,1569.19,1577.39,1559.26,1575.29,645594,Financial Services,1569.69,0.356758340818882,1.4063287055985054,1.4063287055985054,1.4063287055985054,-0.05926439060512556
BAJAJFINSV.NS,2024-03-19,1572.29,1588.22,1549.37,1579.73,1385006,Financial Services,1575.29,0.28185286518673097,1.4063287055985054,1.4063287055985054,1.4063287055985054,-0.056612900336214134
BAJAJFINSV.NS,2024-03-20,1580.73,1591.72,1564.35,1582.93,723724,Financial Services,1579.73,0.20256626132314037,1.4063287055985054,1.4063287055985054,1.4063287055985054,-0.05470191635862043
BAJAJFINSV.NS,2024-03-21,1594.22,1607.65,1590.22,1600.81,1166497,Financial Services,1582.93,1.1295508961230047,1.4063287055985054,1.4063287055985054,1.4063287055985054,-0.04402429338381553
BAJAJFINSV.NS,2024-03-22,1591.22,1608.2,1581.63,1585.78,1570412,Financial Services,1600.81,-0.9388996820359676,1.4063287055985054,1.4063287055985054,1.4063287055985054,-0.05299994625357596
BAJAJFINSV.NS,2024-03-26,1587.22,1617.19,1587.22,1592.12,1616192,Financial Services,1585.78,0.3998032513967838,1.4063287055985054,1.4063287055985054,1.4063287055985054,-0.049213809247968365
BAJAJFINSV.NS,2024-03-27,1588.22,1608.1,1576.44,1580.88,1205575,Financial Services,1592.12,-0.7059769364118146,1.4063287055985054,1.4063287055985054,1.4063287055985054,-0.05592614046926614
BAJAJFINSV.NS,2024-03-28,1586.23,1667.14,1586.23,1642.01,5210310,Financial Services,1580.88,3.866833662264048,1.4063287055985054,1.4063287055985054,1.4063287055985054,-0.01942037467229618
BAJAJFINSV.NS,2024-04-01,1657.2,1672.13,1638.52,1644.16,767676,Financial Services,1642.01,0.13093708320899938,1.4063287055985054,1.4063287055985054,1.4063287055985054,-0.018136432312350403
BAJAJFINSV.NS,2024-04-02,1649.06,1661.04,1623.88,1654.7,1605925,Financial Services,1644.16,0.6410568314519246,1.4063287055985054,1.4063287055985054,1.4063287055985054,-0.0118421288361511
BAJAJFINSV.NS,2024-04-03,1652.15,1653.0,1633.17,1638.52,1055536,Financial Services,1654.7,-0.9778207530065912,1.4063287055985054,1.4063287055985054,1.4063287055985054,-0.021504541572859304
BAJAJFINSV.NS,2024-04-04,1648.16,1660.64,1628.18,1653.95,1328509,Financial Services,1638.52,0.9417034885140287,1.4063287055985054,1.4063287055985054,1.4063287055985054,-0.012290015705899493
BAJAJFINSV.NS,2024-04-05,1656.65,1679.62,1650.1,1676.08,2364243,Financial Services,1653.95,1.3380090087366534,1.4063287055985054,1.4063287055985054,1.4063287055985054,0.0009256328641471523
